time,tags,ozone,carbon_monoxide
2019-03-31 19:30:27.442,actual=green,204.0,42.0
2019-03-31 19:30:27.942,actual=green,203.0,46.0
2019-03-31 19:30:28.442,actual=green,200.0,45.0
2019-03-31 19:30:28.942,actual=green,196.0,49.0
2019-03-31 19:30:29.442,actual=green,200.0,53.0
2019-03-31 19:30:29.942,actual=green,197.0,52.0
2019-03-31 19:30:30.442,actual=green,194.0,56.0
2019-03-31 19:30:30.942,actual=green,195.0,51.0
2019-03-31 19:30:31.442,actual=green,196.0,46.0
2019-03-31 19:30:31.942,actual=green,195.0,47.0
2019-03-31 19:30:32.442,actual=green,196.0,44.0
2019-03-31 19:30:32.942,actual=green,201.0,48.0
2019-03-31 19:30:33.442,actual=green,206.0,43.0
2019-03-31 19:30:33.942,actual=green,202.0,44.0
2019-03-31 19:30:34.442,actual=green,203.0,49.0
2019-03-31 19:30:34.942,actual=green,206.0,50.0
2019-03-31 19:30:35.442,actual=green,206.0,53.0
2019-03-31 19:30:35.942,actual=green,209.0,51.0
2019-03-31 19:30:36.442,actual=green,212.0,46.0
2019-03-31 19:30:36.942,actual=green,211.0,47.0
2019-03-31 19:30:37.442,actual=green,203.0,51.0
2019-03-31 19:30:37.942,actual=green,208.0,50.0
2019-03-31 19:30:38.442,actual=green,207.0,47.0
2019-03-31 19:30:38.942,actual=green,211.0,43.0
2019-03-31 19:30:39.442,actual=green,208.0,44.0
2019-03-31 19:30:39.942,actual=green,211.0,43.0
2019-03-31 19:30:40.442,actual=green,204.0,38.0
2019-03-31 19:30:40.942,actual=green,203.0,34.0
2019-03-31 19:30:41.442,actual=green,199.0,32.0
2019-03-31 19:30:41.942,actual=green,198.0,37.0
2019-03-31 19:30:42.442,actual=green,194.0,37.0
2019-03-31 19:30:42.942,actual=green,192.0,34.0
2019-03-31 19:30:43.442,actual=green,197.0,35.0
2019-03-31 19:30:43.942,actual=green,197.0,36.0
2019-03-31 19:30:44.442,actual=green,201.0,33.0
2019-03-31 19:30:44.942,actual=green,206.0,29.0
2019-03-31 19:30:45.442,actual=green,201.0,33.0
2019-03-31 19:30:45.942,actual=green,204.0,34.0
2019-03-31 19:30:46.442,actual=green,204.0,33.0
2019-03-31 19:30:46.942,actual=green,208.0,36.0
2019-03-31 19:30:47.442,actual=green,210.0,35.0
2019-03-31 19:30:47.942,actual=green,207.0,36.0
2019-03-31 19:30:48.442,actual=green,212.0,40.0
2019-03-31 19:30:48.942,actual=green,208.0,43.0
2019-03-31 19:30:49.442,actual=green,211.0,42.0
2019-03-31 19:30:49.942,actual=green,201.0,45.0
2019-03-31 19:30:50.442,actual=green,196.0,49.0
2019-03-31 19:30:50.942,actual=green,191.0,44.0
2019-03-31 19:30:51.442,actual=green,195.0,49.0
2019-03-31 19:30:51.942,actual=green,194.0,45.0
2019-03-31 19:30:52.442,actual=green,198.0,46.0
2019-03-31 19:30:52.942,actual=green,193.0,45.0
2019-03-31 19:30:53.442,actual=green,189.0,49.0
2019-03-31 19:30:53.942,actual=green,190.0,53.0
2019-03-31 19:30:54.442,actual=green,187.0,50.0
2019-03-31 19:30:54.942,actual=green,186.0,48.0
2019-03-31 19:30:55.442,actual=green,190.0,51.0
2019-03-31 19:30:55.942,actual=green,193.0,47.0
2019-03-31 19:30:56.442,actual=green,188.0,52.0
2019-03-31 19:30:56.942,actual=green,192.0,55.0
2019-03-31 19:30:57.442,actual=green,193.0,55.0
2019-03-31 19:30:57.942,actual=green,188.0,52.0
2019-03-31 19:30:58.442,actual=green,185.0,54.0
2019-03-31 19:30:58.942,actual=green,187.0,54.0
2019-03-31 19:30:59.442,actual=green,185.0,51.0
2019-03-31 19:30:59.942,actual=green,190.0,52.0
2019-03-31 19:31:00.442,actual=green,193.0,54.0
2019-03-31 19:31:00.942,actual=green,190.0,54.0
2019-03-31 19:31:01.442,actual=green,195.0,57.0
2019-03-31 19:31:01.942,actual=green,197.0,59.0
2019-03-31 19:31:02.442,actual=green,197.0,61.0
2019-03-31 19:31:02.942,actual=green,193.0,63.0
2019-03-31 19:31:03.442,actual=green,198.0,67.0
2019-03-31 19:31:03.942,actual=green,195.0,62.0
2019-03-31 19:31:04.442,actual=green,199.0,59.0
2019-03-31 19:31:04.942,actual=green,204.0,55.0
2019-03-31 19:31:05.442,actual=green,203.0,55.0
2019-03-31 19:31:05.942,actual=green,204.0,51.0
2019-03-31 19:31:06.442,actual=green,206.0,56.0
2019-03-31 19:31:06.942,actual=green,205.0,59.0
2019-03-31 19:31:07.442,actual=green,205.0,55.0
2019-03-31 19:31:07.942,actual=green,209.0,59.0
2019-03-31 19:31:08.442,actual=green,209.0,59.0
2019-03-31 19:31:08.942,actual=green,211.0,60.0
2019-03-31 19:31:09.442,actual=green,208.0,62.0
2019-03-31 19:31:09.942,actual=green,212.0,63.0
2019-03-31 19:31:10.442,actual=green,207.0,58.0
2019-03-31 19:31:10.942,actual=green,207.0,54.0
2019-03-31 19:31:11.442,actual=green,204.0,52.0
2019-03-31 19:31:11.942,actual=green,200.0,52.0
2019-03-31 19:31:12.442,actual=green,197.0,55.0
2019-03-31 19:31:12.942,actual=green,199.0,56.0
2019-03-31 19:31:13.442,actual=green,196.0,55.0
2019-03-31 19:31:13.942,actual=green,198.0,60.0
2019-03-31 19:31:14.442,actual=green,196.0,56.0
2019-03-31 19:31:14.942,actual=green,192.0,53.0
2019-03-31 19:31:15.442,actual=green,189.0,56.0
2019-03-31 19:31:15.942,actual=green,189.0,57.0
2019-03-31 19:31:16.442,actual=green,190.0,55.0
2019-03-31 19:31:16.942,actual=green,193.0,58.0
2019-03-31 19:31:17.442,actual=green,190.0,54.0
2019-03-31 19:31:17.942,actual=green,189.0,58.0
2019-03-31 19:31:18.442,actual=green,194.0,55.0
2019-03-31 19:31:18.942,actual=green,190.0,51.0
2019-03-31 19:31:19.442,actual=green,190.0,54.0
2019-03-31 19:31:19.942,actual=green,190.0,52.0
2019-03-31 19:31:20.442,actual=green,195.0,47.0
2019-03-31 19:31:20.942,actual=green,196.0,42.0
2019-03-31 19:31:21.442,actual=green,195.0,46.0
2019-03-31 19:31:21.942,actual=green,200.0,46.0
2019-03-31 19:31:22.442,actual=green,200.0,41.0
2019-03-31 19:31:22.942,actual=green,199.0,43.0
2019-03-31 19:31:23.442,actual=green,202.0,40.0
2019-03-31 19:31:23.942,actual=green,202.0,42.0
2019-03-31 19:31:24.442,actual=green,204.0,42.0
2019-03-31 19:31:24.942,actual=green,207.0,44.0
2019-03-31 19:31:25.442,actual=green,206.0,41.0
2019-03-31 19:31:25.942,actual=green,206.0,46.0
2019-03-31 19:31:26.442,actual=green,210.0,49.0
2019-03-31 19:31:26.942,actual=green,208.0,51.0
2019-03-31 19:31:27.442,actual=green,204.0,49.0
2019-03-31 19:31:27.942,actual=green,205.0,48.0
2019-03-31 19:31:28.442,actual=green,202.0,51.0
2019-03-31 19:31:28.942,actual=green,200.0,46.0
2019-03-31 19:31:29.442,actual=green,204.0,51.0
2019-03-31 19:31:29.942,actual=green,209.0,49.0
2019-03-31 19:31:30.442,actual=green,204.0,54.0
2019-03-31 19:31:30.942,actual=green,200.0,49.0
2019-03-31 19:31:31.442,actual=green,195.0,51.0
2019-03-31 19:31:31.942,actual=green,198.0,55.0
2019-03-31 19:31:32.442,actual=green,203.0,56.0
2019-03-31 19:31:32.942,actual=green,204.0,58.0
2019-03-31 19:31:33.442,actual=green,200.0,60.0
2019-03-31 19:31:33.942,actual=green,202.0,62.0
2019-03-31 19:31:34.442,actual=green,200.0,61.0
2019-03-31 19:31:34.942,actual=green,196.0,59.0
2019-03-31 19:31:35.442,actual=green,197.0,58.0
2019-03-31 19:31:35.942,actual=green,198.0,63.0
2019-03-31 19:31:36.442,actual=green,194.0,63.0
2019-03-31 19:31:36.942,actual=green,191.0,58.0
2019-03-31 19:31:37.442,actual=green,186.0,54.0
2019-03-31 19:31:37.942,actual=green,185.0,53.0
2019-03-31 19:31:38.442,actual=green,187.0,52.0
2019-03-31 19:31:38.942,actual=green,183.0,57.0
2019-03-31 19:31:39.442,actual=green,188.0,54.0
2019-03-31 19:31:39.942,actual=green,189.0,49.0
2019-03-31 19:31:40.442,actual=green,184.0,49.0
2019-03-31 19:31:40.942,actual=green,189.0,46.0
2019-03-31 19:31:41.442,actual=green,185.0,43.0
2019-03-31 19:31:41.942,actual=green,185.0,45.0
2019-03-31 19:31:42.442,actual=green,188.0,46.0
2019-03-31 19:31:42.942,actual=green,190.0,42.0
2019-03-31 19:31:43.442,actual=green,187.0,37.0
2019-03-31 19:31:43.942,actual=green,183.0,36.0
2019-03-31 19:31:44.442,actual=green,187.0,33.0
2019-03-31 19:31:44.942,actual=green,182.0,30.0
2019-03-31 19:31:45.442,actual=green,178.0,31.0
2019-03-31 19:31:45.942,actual=green,174.0,31.0
2019-03-31 19:31:46.442,actual=green,174.0,35.0
2019-03-31 19:31:46.942,actual=green,178.0,37.0
2019-03-31 19:31:47.442,actual=green,178.0,36.0
2019-03-31 19:31:47.942,actual=green,174.0,33.0
2019-03-31 19:31:48.442,actual=green,175.0,38.0
2019-03-31 19:31:48.942,actual=green,175.0,40.0
2019-03-31 19:31:49.442,actual=green,171.0,44.0
2019-03-31 19:31:49.942,actual=green,174.0,40.0
2019-03-31 19:31:50.442,actual=green,178.0,44.0
2019-03-31 19:31:50.942,actual=green,176.0,46.0
2019-03-31 19:31:51.442,actual=green,173.0,51.0
2019-03-31 19:31:51.942,actual=green,169.0,53.0
2019-03-31 19:31:52.442,actual=green,168.0,57.0
2019-03-31 19:31:52.942,actual=green,172.0,58.0
2019-03-31 19:31:53.442,actual=green,173.0,59.0
2019-03-31 19:31:53.942,actual=green,178.0,63.0
2019-03-31 19:31:54.442,actual=green,177.0,64.0
2019-03-31 19:31:54.942,actual=green,176.0,64.0
2019-03-31 19:31:55.442,actual=green,176.0,61.0
2019-03-31 19:31:55.942,actual=green,177.0,65.0
2019-03-31 19:31:56.442,actual=green,179.0,66.0
2019-03-31 19:31:56.942,actual=green,176.0,64.0
2019-03-31 19:31:57.442,actual=green,174.0,64.0
2019-03-31 19:31:57.942,actual=green,179.0,68.0
2019-03-31 19:31:58.442,actual=green,182.0,70.0
2019-03-31 19:31:58.942,actual=green,181.0,72.0
2019-03-31 19:31:59.442,actual=green,180.0,73.0
2019-03-31 19:31:59.942,actual=green,184.0,76.0
2019-03-31 19:32:00.442,actual=green,179.0,71.0
2019-03-31 19:32:00.942,actual=green,176.0,70.0
2019-03-31 19:32:01.442,actual=green,171.0,75.0
2019-03-31 19:32:01.942,actual=green,174.0,73.0
2019-03-31 19:32:02.442,actual=green,173.0,70.0
2019-03-31 19:32:02.942,actual=green,168.0,68.0
2019-03-31 19:32:03.442,actual=green,166.0,67.0
2019-03-31 19:32:03.942,actual=green,163.0,70.0
2019-03-31 19:32:04.442,actual=green,158.0,70.0
2019-03-31 19:32:04.942,actual=green,156.0,70.0
2019-03-31 19:32:05.442,actual=green,157.0,68.0
2019-03-31 19:32:05.942,actual=green,159.0,65.0
2019-03-31 19:32:06.442,actual=green,163.0,67.0
2019-03-31 19:32:06.942,actual=green,167.0,70.0
2019-03-31 19:32:07.442,actual=green,164.0,73.0
2019-03-31 19:32:07.942,actual=green,169.0,71.0
2019-03-31 19:32:08.442,actual=green,171.0,73.0
2019-03-31 19:32:08.942,actual=green,174.0,73.0
2019-03-31 19:32:09.442,actual=green,171.0,78.0
2019-03-31 19:32:09.942,actual=green,175.0,74.0
2019-03-31 19:32:10.442,actual=green,170.0,77.0
2019-03-31 19:32:10.942,actual=green,167.0,81.0
2019-03-31 19:32:11.442,actual=green,170.0,85.0
2019-03-31 19:32:11.942,actual=green,172.0,88.0
2019-03-31 19:32:12.442,actual=green,174.0,90.0
2019-03-31 19:32:12.942,actual=green,179.0,85.0
2019-03-31 19:32:13.442,actual=green,177.0,80.0
2019-03-31 19:32:13.942,actual=green,174.0,78.0
2019-03-31 19:32:14.442,actual=green,175.0,83.0
2019-03-31 19:32:14.942,actual=green,172.0,78.0
2019-03-31 19:32:15.442,actual=green,173.0,74.0
2019-03-31 19:32:15.942,actual=green,172.0,70.0
2019-03-31 19:32:16.442,actual=green,168.0,68.0
2019-03-31 19:32:16.942,actual=green,172.0,67.0
2019-03-31 19:32:17.442,actual=green,168.0,62.0
2019-03-31 19:32:17.942,actual=green,169.0,57.0
2019-03-31 19:32:18.442,actual=green,164.0,53.0
2019-03-31 19:32:18.942,actual=green,162.0,56.0
2019-03-31 19:32:19.442,actual=green,164.0,55.0
2019-03-31 19:32:19.942,actual=green,160.0,51.0
2019-03-31 19:32:20.442,actual=green,160.0,52.0
2019-03-31 19:32:20.942,actual=green,165.0,56.0
2019-03-31 19:32:21.442,actual=green,170.0,61.0
2019-03-31 19:32:21.942,actual=green,173.0,58.0
2019-03-31 19:32:22.442,actual=green,171.0,53.0
2019-03-31 19:32:22.942,actual=green,174.0,58.0
2019-03-31 19:32:23.442,actual=green,174.0,59.0
2019-03-31 19:32:23.942,actual=green,175.0,57.0
2019-03-31 19:32:24.442,actual=green,174.0,62.0
2019-03-31 19:32:24.942,actual=green,169.0,66.0
2019-03-31 19:32:25.442,actual=green,169.0,68.0
2019-03-31 19:32:25.942,actual=green,169.0,63.0
2019-03-31 19:32:26.442,actual=green,165.0,62.0
2019-03-31 19:32:26.942,actual=green,164.0,67.0
2019-03-31 19:32:27.442,actual=green,161.0,71.0
2019-03-31 19:32:27.942,actual=green,160.0,75.0
2019-03-31 19:32:28.442,actual=green,159.0,76.0
2019-03-31 19:32:28.942,actual=green,155.0,79.0
2019-03-31 19:32:29.442,actual=green,156.0,76.0
2019-03-31 19:32:29.942,actual=green,158.0,73.0
2019-03-31 19:32:30.442,actual=green,159.0,75.0
2019-03-31 19:32:30.942,actual=green,159.0,77.0
2019-03-31 19:32:31.442,actual=green,162.0,76.0
2019-03-31 19:32:31.942,actual=green,159.0,77.0
2019-03-31 19:32:32.442,actual=green,155.0,77.0
2019-03-31 19:32:32.942,actual=green,159.0,82.0
2019-03-31 19:32:33.442,actual=green,154.0,84.0
2019-03-31 19:32:33.942,actual=green,154.0,81.0
2019-03-31 19:32:34.442,actual=green,155.0,80.0
2019-03-31 19:32:34.942,actual=green,154.0,81.0
2019-03-31 19:32:35.442,actual=green,152.0,79.0
2019-03-31 19:32:35.942,actual=green,152.0,74.0
2019-03-31 19:32:36.442,actual=green,149.0,78.0
2019-03-31 19:32:36.942,actual=green,151.0,83.0
2019-03-31 19:32:37.442,actual=green,154.0,81.0
2019-03-31 19:32:37.942,actual=green,155.0,81.0
2019-03-31 19:32:38.442,actual=green,151.0,78.0
2019-03-31 19:32:38.942,actual=green,154.0,78.0
2019-03-31 19:32:39.442,actual=green,157.0,76.0
2019-03-31 19:32:39.942,actual=green,152.0,81.0
2019-03-31 19:32:40.442,actual=green,152.0,81.0
2019-03-31 19:32:40.942,actual=green,154.0,78.0
2019-03-31 19:32:41.442,actual=green,151.0,82.0
2019-03-31 19:32:41.942,actual=green,156.0,81.0
2019-03-31 19:32:42.442,actual=green,152.0,81.0
2019-03-31 19:32:42.942,actual=green,154.0,77.0
2019-03-31 19:32:43.442,actual=green,154.0,72.0
2019-03-31 19:32:43.942,actual=green,151.0,68.0
2019-03-31 19:32:44.442,actual=green,152.0,70.0
2019-03-31 19:32:44.942,actual=green,154.0,68.0
2019-03-31 19:32:45.442,actual=green,153.0,69.0
2019-03-31 19:32:45.942,actual=green,155.0,74.0
2019-03-31 19:32:46.442,actual=green,157.0,76.0
2019-03-31 19:32:46.942,actual=green,154.0,77.0
2019-03-31 19:32:47.442,actual=green,156.0,78.0
2019-03-31 19:32:47.942,actual=green,155.0,82.0
2019-03-31 19:32:48.442,actual=green,151.0,85.0
2019-03-31 19:32:48.942,actual=green,154.0,82.0
2019-03-31 19:32:49.442,actual=green,153.0,78.0
2019-03-31 19:32:49.942,actual=green,149.0,81.0
2019-03-31 19:32:50.442,actual=green,151.0,79.0
2019-03-31 19:32:50.942,actual=green,147.0,78.0
2019-03-31 19:32:51.442,actual=green,151.0,80.0
2019-03-31 19:32:51.942,actual=green,150.0,82.0
2019-03-31 19:32:52.442,actual=green,154.0,85.0
2019-03-31 19:32:52.942,actual=green,155.0,89.0
2019-03-31 19:32:53.442,actual=green,159.0,93.0
2019-03-31 19:32:53.942,actual=green,161.0,96.0
2019-03-31 19:32:54.442,actual=green,159.0,101.0
2019-03-31 19:32:54.942,actual=green,160.0,103.0
2019-03-31 19:32:55.442,actual=green,162.0,101.0
2019-03-31 19:32:55.942,actual=green,161.0,96.0
2019-03-31 19:32:56.442,actual=green,158.0,101.0
2019-03-31 19:32:56.942,actual=green,153.0,103.0
2019-03-31 19:32:57.442,actual=green,152.0,101.0
2019-03-31 19:32:57.942,actual=green,151.0,97.0
2019-03-31 19:32:58.442,actual=green,149.0,94.0
2019-03-31 19:32:58.942,actual=green,152.0,99.0
2019-03-31 19:32:59.442,actual=green,149.0,99.0
2019-03-31 19:32:59.942,actual=green,150.0,97.0
2019-03-31 19:33:00.442,actual=green,152.0,102.0
2019-03-31 19:33:00.942,actual=green,157.0,105.0
2019-03-31 19:33:01.442,actual=green,154.0,108.0
2019-03-31 19:33:01.942,actual=green,156.0,104.0
2019-03-31 19:33:02.442,actual=green,151.0,100.0
2019-03-31 19:33:02.942,actual=green,156.0,102.0
2019-03-31 19:33:03.442,actual=green,151.0,99.0
2019-03-31 19:33:03.942,actual=green,149.0,97.0
2019-03-31 19:33:04.442,actual=green,154.0,98.0
2019-03-31 19:33:04.942,actual=green,155.0,97.0
2019-03-31 19:33:05.442,actual=green,155.0,92.0
2019-03-31 19:33:05.942,actual=green,151.0,88.0
2019-03-31 19:33:06.442,actual=green,150.0,88.0
2019-03-31 19:33:06.942,actual=green,153.0,89.0
2019-03-31 19:33:07.442,actual=green,158.0,90.0
2019-03-31 19:33:07.942,actual=green,153.0,91.0
2019-03-31 19:33:08.442,actual=green,155.0,90.0
2019-03-31 19:33:08.942,actual=green,159.0,92.0
2019-03-31 19:33:09.442,actual=green,164.0,92.0
2019-03-31 19:33:09.942,actual=green,161.0,94.0
2019-03-31 19:33:10.442,actual=green,158.0,90.0
2019-03-31 19:33:10.942,actual=green,161.0,91.0
2019-03-31 19:33:11.442,actual=green,156.0,87.0
2019-03-31 19:33:11.942,actual=green,151.0,90.0
2019-03-31 19:33:12.442,actual=green,152.0,86.0
2019-03-31 19:33:12.942,actual=green,154.0,88.0
2019-03-31 19:33:13.442,actual=green,150.0,89.0
2019-03-31 19:33:13.942,actual=green,153.0,91.0
2019-03-31 19:33:14.442,actual=green,154.0,90.0
2019-03-31 19:33:14.942,actual=green,158.0,85.0
2019-03-31 19:33:15.442,actual=green,162.0,85.0
2019-03-31 19:33:15.942,actual=green,164.0,84.0
2019-03-31 19:33:16.442,actual=green,163.0,88.0
2019-03-31 19:33:16.942,actual=green,160.0,92.0
2019-03-31 19:33:17.442,actual=green,161.0,95.0
2019-03-31 19:33:17.942,actual=green,166.0,97.0
2019-03-31 19:33:18.442,actual=green,164.0,98.0
2019-03-31 19:33:18.942,actual=green,164.0,100.0
2019-03-31 19:33:19.442,actual=green,166.0,98.0
2019-03-31 19:33:19.942,actual=green,168.0,95.0
2019-03-31 19:33:20.442,actual=green,169.0,92.0
2019-03-31 19:33:20.942,actual=green,164.0,95.0
2019-03-31 19:33:21.442,actual=green,164.0,92.0
2019-03-31 19:33:21.942,actual=green,164.0,93.0
2019-03-31 19:33:22.442,actual=green,168.0,94.0
2019-03-31 19:33:22.942,actual=green,163.0,97.0
2019-03-31 19:33:23.442,actual=green,167.0,97.0
2019-03-31 19:33:23.942,actual=green,165.0,100.0
2019-03-31 19:33:24.442,actual=green,165.0,104.0
2019-03-31 19:33:24.942,actual=green,168.0,103.0
2019-03-31 19:33:25.442,actual=green,163.0,100.0
2019-03-31 19:33:25.942,actual=green,167.0,101.0
2019-03-31 19:33:26.442,actual=green,169.0,103.0
2019-03-31 19:33:26.942,actual=green,166.0,103.0
2019-03-31 19:33:27.442,actual=green,168.0,98.0
2019-03-31 19:33:27.942,actual=green,168.0,95.0
2019-03-31 19:33:28.442,actual=green,165.0,92.0
2019-03-31 19:33:28.942,actual=green,163.0,87.0
2019-03-31 19:33:29.442,actual=green,160.0,87.0
2019-03-31 19:33:29.942,actual=green,163.0,89.0
2019-03-31 19:33:30.442,actual=green,165.0,92.0
2019-03-31 19:33:30.942,actual=green,166.0,92.0
2019-03-31 19:33:31.442,actual=green,166.0,95.0
2019-03-31 19:33:31.942,actual=green,166.0,91.0
2019-03-31 19:33:32.442,actual=green,161.0,96.0
2019-03-31 19:33:32.942,actual=green,162.0,101.0
2019-03-31 19:33:33.442,actual=green,164.0,100.0
2019-03-31 19:33:33.942,actual=green,166.0,100.0
2019-03-31 19:33:34.442,actual=green,165.0,98.0
2019-03-31 19:33:34.942,actual=green,170.0,94.0
2019-03-31 19:33:35.442,actual=green,175.0,96.0
2019-03-31 19:33:35.942,actual=green,171.0,95.0
2019-03-31 19:33:36.442,actual=green,169.0,93.0
2019-03-31 19:33:36.942,actual=green,164.0,93.0
2019-03-31 19:33:37.442,actual=green,165.0,98.0
2019-03-31 19:33:37.942,actual=green,167.0,101.0
2019-03-31 19:33:38.442,actual=green,171.0,100.0
2019-03-31 19:33:38.942,actual=green,173.0,104.0
2019-03-31 19:33:39.442,actual=green,168.0,102.0
2019-03-31 19:33:39.942,actual=green,166.0,106.0
2019-03-31 19:33:40.442,actual=green,164.0,108.0
2019-03-31 19:33:40.942,actual=green,160.0,107.0
2019-03-31 19:33:41.442,actual=green,161.0,108.0
2019-03-31 19:33:41.942,actual=green,157.0,107.0
2019-03-31 19:33:42.442,actual=green,157.0,105.0
2019-03-31 19:33:42.942,actual=green,154.0,110.0
2019-03-31 19:33:43.442,actual=green,150.0,108.0
2019-03-31 19:33:43.942,actual=green,155.0,106.0
2019-03-31 19:33:44.442,actual=green,151.0,103.0
2019-03-31 19:33:44.942,actual=green,148.0,104.0
2019-03-31 19:33:45.442,actual=green,147.0,108.0
2019-03-31 19:33:45.942,actual=green,151.0,109.0
2019-03-31 19:33:46.442,actual=green,150.0,108.0
2019-03-31 19:33:46.942,actual=green,154.0,106.0
2019-03-31 19:33:47.442,actual=green,159.0,110.0
2019-03-31 19:33:47.942,actual=green,159.0,108.0
2019-03-31 19:33:48.442,actual=green,160.0,104.0
2019-03-31 19:33:48.942,actual=green,160.0,100.0
2019-03-31 19:33:49.442,actual=green,158.0,101.0
2019-03-31 19:33:49.942,actual=green,158.0,97.0
2019-03-31 19:33:50.442,actual=green,160.0,98.0
2019-03-31 19:33:50.942,actual=green,156.0,100.0
2019-03-31 19:33:51.442,actual=green,151.0,103.0
2019-03-31 19:33:51.942,actual=green,151.0,100.0
2019-03-31 19:33:52.442,actual=green,149.0,101.0
2019-03-31 19:33:52.942,actual=green,144.0,103.0
2019-03-31 19:33:53.442,actual=green,143.0,98.0
2019-03-31 19:33:53.942,actual=green,148.0,97.0
2019-03-31 19:33:54.442,actual=green,151.0,98.0
2019-03-31 19:33:54.942,actual=green,154.0,98.0
2019-03-31 19:33:55.442,actual=green,152.0,98.0
2019-03-31 19:33:55.942,actual=green,153.0,96.0
2019-03-31 19:33:56.442,actual=green,153.0,96.0
2019-03-31 19:33:56.942,actual=green,148.0,92.0
2019-03-31 19:33:57.442,actual=green,149.0,94.0
2019-03-31 19:33:57.942,actual=green,146.0,90.0
2019-03-31 19:33:58.442,actual=green,149.0,91.0
2019-03-31 19:33:58.942,actual=green,149.0,92.0
2019-03-31 19:33:59.442,actual=green,149.0,90.0
2019-03-31 19:33:59.942,actual=green,154.0,86.0
2019-03-31 19:34:00.442,actual=green,153.0,81.0
2019-03-31 19:34:00.942,actual=green,150.0,85.0
2019-03-31 19:34:01.442,actual=green,147.0,80.0
2019-03-31 19:34:01.942,actual=green,145.0,76.0
2019-03-31 19:34:02.442,actual=green,140.0,81.0
2019-03-31 19:34:02.942,actual=green,139.0,85.0
2019-03-31 19:34:03.442,actual=green,141.0,84.0
2019-03-31 19:34:03.942,actual=green,144.0,88.0
2019-03-31 19:34:04.442,actual=green,141.0,90.0
2019-03-31 19:34:04.942,actual=green,146.0,93.0
2019-03-31 19:34:05.442,actual=green,151.0,98.0
2019-03-31 19:34:05.942,actual=green,149.0,96.0
